Observed,Predicted
144.0,143.31465586301582
144.0,143.85638306943147
143.333333333333,143.85638306943147
142.833333333333,142.95020500384496
142.0,142.71065407499248
139.956,141.80121332557587
139.166666666667,139.88775723108603
139.0,139.1206953980793
138.864285714286,138.9433699105732
138.833333333333,138.80946245225948
138.833333333333,138.7789283351393
138.841428571429,138.7789283351393
138.0,138.78691408329178
138.0,137.95738405617416
137.52,137.9573751972842
137.0,137.4654595204571
136.857142857143,136.95281375076016
136.331428571429,136.83625470788172
136.0,136.2577405334368
136.072676528809,135.99393732467382
135.9275,136.08502309481256
135.5,135.9228814706824
136.0,135.50560823906568
135.833333333333,135.9937452168139
135.333333333333,135.83088130994602
135.0,135.3432119932214
135.021428571429,135.01890011973256
135.0,135.03494646842287
135.0,135.0018428175437
134.983333333333,135.01987138077237
134.833333333333,135.00657435009552
134.033333333333,134.85706542762594
134.021428571429,134.08283853361849
134.666666666667,134.07132290831163
135.0,134.69537854886354
134.677142857143,135.0189322009502
134.5,134.70553581844175
134.0,134.53388988202897
133.99,134.02477943063323
134.166666666667,134.0391962810005
134.0,134.16493611330998
133.771428571429,134.0510076740317
133.0,133.85516817489665
133.666666666667,133.0904125227202
134.077142857143,133.72957912512004
134.0,134.1250542588282
134.333333333333,134.05065198388107
134.291428571429,134.3726017249067
134.333333333333,134.33208155933508
133.833333333333,134.3538977180362
133.041428571429,133.88867394035944
133.666666666667,133.13476581211253
133.3,133.69315633617717
133.37,133.37747063036784
133.347354295919,133.45845908497205
133.257561929859,133.42282911038632
133.13,133.33679285203092
133.151665270389,133.21462832666933
133.115769177212,133.23535860882586
133.1,133.2009980137624
133.053592084113,133.18590706896123
133.004780738392,133.1415082778568
133.03,133.0904260385162
132.905177006145,133.07192285859023
133.6,132.9755421778928
132.0,133.68732669605117
132.0,132.14772173714442
132.0,132.13936613005407
132.0,132.13906150417014
132.130797464011,132.13909841183437
132.270029039153,132.2629199892674
132.476271336491,132.3949432136117
132.612058422829,132.59086827177254
133.0,132.71882348183544
132.666666666667,133.09024187588597
132.166666666667,132.7721278405782
131.785714285714,132.2913934715113
132.0,131.925044190613
132.0,132.13920880709398
132.0,132.1421939321113
132.0,132.13929914991067
132.666666666667,132.139076415566
133.5,132.77211254408397
134.333333333333,133.56938695891728
135.0,134.3726017249067
135.0,135.0189322009502
134.833333333333,135.0189322009502
135.0,134.8570614294984
134.3,134.99204384282154
134.75,134.33993665331576
134.166666666667,134.77869834695713
134.0,134.21160254597203
134.0,134.05157935638493
134.0,134.05065198388107
134.5,134.05065198388107
134.5,134.53388988202897
134.0,134.53388988202897
134.0,134.05065198388107
133.5,134.05065198388107
133.166666666667,133.5620521708522
133.166666666667,133.24592919994345
133.0,133.2403388671069
133.0,133.08778163042555
133.0,133.09291682342206
133.5,133.09093714079478
133.333333333333,133.56938695891728
134.0,133.4094324704893
134.0,134.05065198388107
133.333333333333,134.05065198388107
133.0,133.4094198881655
133.0,133.09026084272108
133.0,133.09026323931135
133.0,133.02560991425977
132.78,133.08842038869255
132.56,132.95006259591523
132.727646080918,132.6709151677825
132.708721750007,132.83023538595123
132.637199920295,132.8121899401521
132.404751990788,132.7440389918366
131.910800704458,132.52287848826896
131.416852520986,132.05472213187278
131.184410856916,131.58915373409602
131.112893230644,131.37096917649552
131.093971732198,131.2697832886392
130.8,131.28626914711845
131.41,131.0322477107649
131.015,131.58234838571326
131.125,131.21247434984622
131.375,131.31541826015345
132.54,131.5498294136832
134.315,132.65149446023614
133.095,134.3548725381554
132.73,133.1811225902337
132.255,132.83247975064023
132.135,132.38068273443247
131.89,132.26524425275937
131.74,132.03498801734185
131.465,131.89376968503515
131.366666666667,131.6344316054789
131.435,131.5420484662369
131.22,131.6062110774753
131.185,131.404355866829
131.325,131.37155607310908
131.7,131.5028756381319
131.445,131.85570806559946
131.255,131.61561194271889
131.24,131.43718791960083
131.05,131.41576333603044
130.98,131.245006004484
130.793333333333,131.1815214173634
130.83,131.00535669586782
131.115,131.03957864306116
132.33,131.30609445645086
131.48,132.45187013251834
132.6,131.64850311499873
133.62,132.70860989656862
134.21,133.68470171370663
133.505,134.25338126356093
133.52459564446,133.54736737356578
133.542469551127,133.59282912461222
133.600555977718,133.543906296231
133.723984646998,133.96127176837646
133.847408116098,133.85907333104058
133.905485784741,133.9156382523508
133.92335391787,133.95951948898352
133.47,133.9767299653971
134.735,133.54057743326035
134.31,134.76164539860005
134.17,134.35003774073775
133.615,134.2147399063915
133.23,133.60507301322986
133.16,133.3091180873808
