0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,out
0.0,1.0,0.08362369337979095,0.5675087108013938,0.058801775147928996,1.7614644970414202,2.402644230769231,3.8185096153846154,5.414314516129032,5.766129032258065,2.3502976190476192,3.720833333333333,4.853365384615385,11.995192307692308,2.5271745365148313,4.604939582751856,2369.593
0.49999999999999994,0.8660254037844387,0.23192508710801393,0.08362369337979095,0.11020710059171597,0.058801775147928996,1.3882211538461537,2.402644230769231,4.219254032258065,5.414314516129032,1.7988095238095239,2.3502976190476192,3.3834134615384617,4.853365384615385,1.8553050598586556,2.5271745365148313,1376.543
0.8660254037844386,0.5000000000000001,23.581881533101047,0.23192508710801393,7.412352071005917,0.11020710059171597,9.555889423076923,1.3882211538461537,40.73689516129032,4.219254032258065,23.717559523809523,1.7988095238095239,54.60456730769231,3.3834134615384617,26.601524169996008,1.8553050598586556,1501.676
1.0,6.123233995736766e-17,53.34494773519164,23.581881533101047,29.326183431952664,7.412352071005917,58.54266826923077,9.555889423076923,105.47857862903226,40.73689516129032,71.78065476190476,23.717559523809523,120.79927884615384,54.60456730769231,73.21205194557764,26.601524169996008,2507.669
0.8660254037844387,-0.4999999999999998,111.13044425087108,53.34494773519164,106.42603550295858,29.326183431952664,123.90384615384616,58.54266826923077,81.40625,105.47857862903226,67.35803571428572,71.78065476190476,150.95673076923077,120.79927884615384,106.86355706519873,73.21205194557764,5104.599
0.49999999999999994,-0.8660254037844387,24.544425087108014,111.13044425087108,82.14090236686391,106.42603550295858,51.35757211538461,123.90384615384616,39.98185483870968,81.40625,49.7327380952381,67.35803571428572,94.41947115384616,150.95673076923077,57.02949394285841,106.86355706519873,5315.85
1.2246467991473532e-16,-1.0,1.0119773519163764,24.544425087108014,5.044748520710059,82.14090236686391,2.5522836538461537,51.35757211538461,34.99369959677419,39.98185483870968,8.590178571428572,49.7327380952381,0.19591346153846154,94.41947115384616,8.73146685936897,57.02949394285841,4076.267
-0.4999999999999997,-0.8660254037844388,0.8412456445993032,1.0119773519163764,1.356139053254438,5.044748520710059,7.117788461538462,2.5522836538461537,33.28654233870968,34.99369959677419,29.031845238095237,8.590178571428572,40.10817307692308,0.19591346153846154,18.6236223021867,8.73146685936897,3450.045
-0.8660254037844385,-0.5000000000000004,3.7504355400696863,0.8412456445993032,16.30103550295858,1.356139053254438,58.41646634615385,7.117788461538462,12.14289314516129,33.28654233870968,16.785416666666666,29.031845238095237,28.731971153846153,40.10817307692308,22.688036392476036,18.6236223021867,3338.644
-1.0,-1.8369701987210297e-16,13.403745644599303,3.7504355400696863,32.78698224852071,16.30103550295858,90.71754807692308,58.41646634615385,51.18245967741935,12.14289314516129,30.663690476190474,16.785416666666666,62.18990384615385,28.731971153846153,46.8240549949678,22.688036392476036,3248.723
-0.8660254037844386,0.5000000000000001,6.932926829268292,13.403745644599303,21.93380177514793,32.78698224852071,16.653245192307693,90.71754807692308,9.46320564516129,51.18245967741935,17.79434523809524,30.663690476190474,20.614182692307693,62.18990384615385,15.565284562048022,46.8240549949678,1874.929
-0.5000000000000004,0.8660254037844384,0.2815766550522648,6.932926829268292,4.4733727810650885,21.93380177514793,3.6334134615384617,16.653245192307693,0.9329637096774194,9.46320564516129,1.9657738095238095,17.79434523809524,1.1947115384615385,20.614182692307693,2.0803019925530974,15.565284562048022,1141.105
0.0,1.0,0.0195993031358885,0.2815766550522648,0.03106508875739645,4.4733727810650885,1.3780048076923077,3.6334134615384617,0.19884072580645162,0.9329637096774194,0.31339285714285714,1.9657738095238095,0.06370192307692307,1.1947115384615385,0.3341007842686374,2.0803019925530974,1247.513
0.49999999999999994,0.8660254037844387,1.0886324041811846,0.0195993031358885,2.3221153846153846,0.03106508875739645,9.393629807692308,1.3780048076923077,10.767137096774194,0.19884072580645162,7.6068452380952385,0.31339285714285714,8.679086538461538,0.06370192307692307,6.642907744969975,0.3341007842686374,1206.871
0.8660254037844386,0.5000000000000001,8.835801393728223,1.0886324041811846,3.4212278106508878,2.3221153846153846,5.843149038461538,9.393629807692308,7.08820564516129,10.767137096774194,3.969940476190476,7.6068452380952385,3.527644230769231,8.679086538461538,5.447661432493607,6.642907744969975,1396.829
1.0,6.123233995736766e-17,42.94163763066202,8.835801393728223,24.273668639053255,3.4212278106508878,58.81129807692308,5.843149038461538,56.611139112903224,7.08820564516129,44.149702380952384,3.969940476190476,62.5625,3.527644230769231,48.224990973415665,5.447661432493607,2846.671
0.8660254037844387,-0.4999999999999998,86.147212543554,42.94163763066202,74.54474852071006,24.273668639053255,116.48677884615384,58.81129807692308,125.70791330645162,56.611139112903224,112.47321428571429,44.149702380952384,169.12379807692307,62.5625,114.08061092991782,48.224990973415665,3316.569
